Cell
1734
193601
1930
1721
1920
1722
1093
833
465
459
377
425
454
472
476
481
483
839
1213
850
855
864
863
1441
1440
877
933
1500
1508
1336
1512
1985
4316
4317
4906
2474
2113
2469
2479
2486
2488
3045
3041
3076
3077
4425
4440
193689
3977
3395
4951
4947
5022
5549
6405
5124
6042
6041
6499
6040
6510
6027
9130
6520
8617
8613
8614
8604
10342
10343
11103
11432
10727
10772
11120
13593
193973
11742
11766
13586
12930
12553
13176
13171
12017
12430
12519
14180
14191
14178
14185
13690
14181
14193
13669
13705
13692
13704
14142
14818
14829
14843
14824
16292
16291
15722
16265
16207
16266
16769
16274
16247
16765
16778
17733
17762
17734
17738
17739
17740
17802
17755
19139
194157
20966
20963
20369
20962
20364
20357
20370
20395
20380
20410
20409
20412
20438
20445
20449
20517
20992
20993
21000
20989
21031
21394
21041
21398
21409
23142
23538
23614
24006
23612
23606
24535
24988
24565
24996
24961
25586
26496
27015
26606
27030
27026
28051
27925
29277
28446
29280
28765
29701
194526
28754
28257
29629
28755
29202
29207
29596
27667
28259
27862
28021
28296
30255
30245
30271
30655
30247
30261
32164
30308
31476
30321
30329
30337
31478
31787
31481
31702
31796
32185
32048
32047
32711
32721
32746
32757
32759
32745
33435
35295
34065
35294
35485
35482
35487
36038
36041
35308
37158
39373
39043
36583
37376
37193
40400
40389
40397
40308
41428
41145
41593
41433
41600
41595
41987
43825
44083
44082
43240
43496
43234
43242
43243
44545
44097
45103
45116
45097
45111
45128
45122
195019
45520
46389
47480
47479
47474
47470
47469
47471
46618
47166
46615
46620
46627
47722
46362
47724
47158
47734
48126
47954
49078
49734
49737
50327
49088
49087
49089
49316
49634
52797
52346
51963
52333
52755
52758
53292
52337
52345
52766
52762
52197
51798
52784
52780
53300
52522
51799
52196
51436
53580
51778
51784
53568
53152
53142
53151
54351
53139
54353
53826
53153
54335
54224
54870
54871
54587
54807
54805
54811
55013
55696
55068
55697
55460
56024
55692
56026
56029
56036
56039
56021
56068
56831
56837
57210
58024
57215
57686
58033
58601
57358
58031
195361
195362
58636
58087
57793
58637
58643
58640
58652
61424
60030
62722
63232
62720
62718
60302
61871
62270
61912
63234
195545
63242
63535
62910
64041
63570
63804
63722
64056
64432
64604
64612
64629
65901
64628
64631
65904
65897
66784
65854
67445
67447
67441
67341
67923
67349
67092
67372
67374
68320
69084
68316
69085
69442
69479
69450
69448
69459
70286
71857
72417
72802
73053
73051
73055
72827
73841
74179
74189
72755
74186
74538
74282
74539
74545
74551
75167
74500
74499
74491
75098
76092
75097
76085
75690
76079
76082
75062
75046
75104
75092
75113
75125
75124
75110
75140
75137
75713
76567
76141
76574
76576
76167
76605
81383
82830
81898
81906
81905
77465
77495
78043
77027
78040
78047
78050
78058
77503
78069
78073
78108
78014
79126
78499
78568
78585
78655
78652
78698
78658
195979
78704
80617
79808
82380
82383
81640
82237
82236
85458
84035
84984
85464
85463
86268
86847
87048
86264
86269
85967
86275
85573
85576
85560
85556
85553
85070
85066
85069
86218
86215
85932
86586
85938
86198
85936
86200
86205
87531
86917
87539
86658
87954
87827
87564
88862
88844
88854
89314
88872
88915
88912
88924
89752
89749
89775
89774
89773
89925
90295
90297
90343
90529
90539
90533
91826
91389
91390
91403
91379
91380
91415
91424
91417
91432
92661
92675
92673
92686
92709
92711
92707
92704
93881
94248
94156
96072
96073
95814
96068
96463
96392
96632
96382
96380
96043
97014
95788
96046
97428
97991
97987
97988
96628
97986
98279
96995
98888
98877
98882
98885
98902
103942
104299
103335
102876
102908
103948
104287
103933
196707
103935
103966
104780
103996
103979
104008
103971
104006
104013
104389
105543
104586
106050
105254
105560
106575
106578
106586
106137
106140
106580
106624
106256
106628
106249
106251
106226
107030
107029
106617
196796
107005
107011
107458
107847
109107
108722
108857
109915
109925
109940
110734
110667
110713
110719
112377
112385
112382
111723
111735
111741
111738
112318
112316
112300
112285
112278
112290
112920
112311
112927
113443
112951
112957
112953
112955
113849
113843
113850
113504
113861
113909
114102
114084
114108
115217
116199
115218
116189
116203
116192
116565
116873
116577
116614
118442
115985
118181
117773
118169
118176
119614
118810
119601
117769
119592
117899
120060
118860
121161
120410
119943
120619
121382
121384
121793
121389
121183
120413
121171
121191
120146
121353
122030
122026
121316
122035
121114
122044
123127
124242
124266
124291
124698
123830
123836
124709
124705
124700
125157
125161
126415
125471
126208
126417
126210
197337
125476
125501
125934
125927
125937
125944
125493
125284
125273
125275
125291
125294
197356
197355
125289
130465
129497
130059
130462
129495
129081
128271
129080
129766
129745
129723
129725
129721
129717
129693
129712
129705
129645
129684
129681
129781
129677
129669
129689
129185
129735
129738
130102
129621
130145
130149
130160
130621
130196
130195
131194
131209
131201
130819
133020
133684
133015
133687
135054
133676
133731
133738
134230
136423
135532
135070
197650
135726
135723
136744
135738
136188
135745
135616
135774
135790
135787
135824
135800
136226
136783
137465
137435
137441
137458
137456
138106
137744
137746
137740
137750
138870
138508
139208
138497
139191
197771
139282
139287
197757
140299
140298
139979
140312
140318
140665
140647
140671
141008
141009
140702
141010
141018
141032
141036
141047
141508
141881
141506
141507
142249
142276
142277
142295
142298
142367
142373
142368
143464
142928
142898
144265
143474
144248
144252
143505
146909
146616
146911
146084
146609
144721
146789
147120
151797
151796
148924
148938
148937
148939
150400
149180
152160
150755
150838
152166
152163
153653
153634
153071
152379
152333
152367
150887
152313
152309
152317
152247
152241
150218
152235
152233
152231
152228
152232
152397
151657
150854
150859
150911
151669
153135
152467
155067
153140
154436
153957
154509
155219
155235
155231
155217
156034
155223
155245
156044
156040
156046
155742
156115
156135
156139
158616
156140
156124
156679
157669
156683
157020
158997
158996
159005
159092
159065
160261
160264
160273
160274
159737
160296
160925
160929
160939
162800
162095
162089
163202
198524
163198
163199
163197
163140
163209
163212
162178
163229
163226
164922
164928
164069
164952
198611
164970
166211
164605
165975
164603
164608
164569
164550
164646
167033
166051
166508
169348
166513
167073
167076
167074
167088
167078
167098
167469
167851
172069
172068
170169
170173
170174
170477
171015
171355
171690
198770
198771
172053
172056
172051
173046
175328
175787
175785
175188
175786
175790
176205
175794
175168
176199
174891
175126
175115
175093
175121
175113
175131
198997
177985
178008
178018
177437
177912
178560
178592
177607
178062
178596
179060
199099
179561
178600
178929
199071
199073
199072
179486
179326
179487
179327
180049
180057
179886
199836
180063
180650
180421
180643
181333
181493
180938
182003
182132
181831
182133
181730
181833
181829
182148
182171
182158
182165
182151
182174
182360
182409
182399
182405
182423
186076
186035
186073
186805
186462
191841
186474
187779
187767
187763
187758
187762
187756
186562
187750
187224
188114
188123
187454
187845
187854
188107
187860
187960
188108
188531
188227
188971
188228
188226
188125
188128
188131
193554
199685
199398
193328
193313
193324
193269
193277
193314
193317
193332
193474
193338
199671
193330
